unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M679,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 10]","[12, 24, 36, 10]",[12],12,"[36, 24, 10]",[36],36,3.005
M678,144,126,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,3.0877
M680,144,126,18,True,No,1,0,True,mul,[48],[48],[48],48,[48],[48],48,2.9511
M681,144,126,18,True,No,0,0,True,mul,"[2, 12, 11, 13, 24]","[2, 12, 11, 13, 24]",[2],2,"[24, 11, 13]",[24],24,2.987
M682,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 2]","[12, 24, 36, 2]",[12],12,"[36, 24]",[36],36,3.1067
M683,144,126,18,True,No,0,0,True,mul,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,2.8913
M684,144,126,18,True,No,0,0,True,mul,"[2, 12, 11, 13, 24]","[2, 12, 11, 13, 24]",[2],2,"[24, 11, 13]",[24],24,2.7766
M685,134,116,18,True,No,1,0,True,mul,"[3, 12, 9, 6, 24]","[3, 12, 9, 6, 24]",[3],3,"[24, 9]",[24],24,2.8434
M687,144,126,18,True,No,0,1,True,mul,"[12, 24, 11, 2, 36, 13]","[12, 24, 11, 2, 36, 13]",[12],12,"[36, 24, 11, 13]",[36],36,2.8883
M686,144,126,18,True,No,1,0,True,mul,"[3, 6, 12, 9]","[3, 6, 12, 9]",[3],3,"[12, 9]",[12],12,2.9362
M688,144,126,18,True,No,0,1,True,mul,"[12, 24, 11, 2, 36, 13]","[12, 24, 11, 2, 36, 13]",[12],12,"[36, 24, 11, 13]",[36],36,3.0558
M69,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,2.4425
M689,144,126,18,True,No,0,0,True,mul,"[12, 24, 11, 13, 36]","[12, 24, 11, 13, 36]",[12],12,"[36, 24, 11, 13]",[36],36,2.9082
M690,144,126,18,True,No,1,0,True,mul,"[12, 11, 13, 24, 36, 2]","[12, 11, 13, 24, 36, 2]",[12],12,"[36, 11, 13, 24]",[36],36,2.9292
M691,144,126,18,True,No,1,0,True,mul,"[12, 11]","[12, 11]",[12],12,"[12, 11]",[12],12,2.8334
