unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M439,126,108,18,True,No,1,0,True,[24],[24],[24],24,[24],[24],24,3.1494
M44,69,51,18,True,Yes,0,0,False,[],[1],[1],1,[1],[1],1,2.9539
M440,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.0776
M441,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.9509
M442,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,3.4835
M443,126,108,18,True,No,0,0,True,[3],[3],[3],3,[3],[3],3,2.4494
M444,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.6898
M445,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.607
M446,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5681
M447,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.8065
M448,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4135
M449,126,108,18,True,Maybe,0,0,True,"[10, 3]","[10, 3]",[10],10,"[10, 3]",[10],10,2.3567
M45,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,1.9867
M450,126,108,18,True,No,0,0,True,"[2, 3, 7]","[2, 3, 7]",[2],2,"[2, 3, 7]",[2],2,2.0735
M451,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.229
M452,126,108,18,True,No,1,0,True,[10],[10],[10],10,[10],[10],10,2.2101
M453,126,108,18,True,No,1,0,True,[12],[12],[12],12,[12],[12],12,2.0306
M454,126,108,18,True,Yes,1,0,False,[],[1],[1],1,[1],[1],1,2.2041
M455,126,108,18,True,No,0,0,True,"[2, 5, 4, 3]","[2, 5, 4, 3]",[2],2,"[4, 5, 3]",[4],4,2.1373
M456,126,108,18,True,No,0,0,True,"[5, 11]","[5, 11]",[5],5,"[5, 11]",[5],5,2.0336
M457,126,108,18,True,No,1,0,True,[27],[27],[27],27,[27],[27],27,2.0535
M458,126,108,18,True,No,0,0,True,"[12, 2]","[12, 2]",[12],12,[12],[12],12,2.5553
M459,126,108,18,True,No,0,0,True,"[12, 2, 11, 13, 24, 10]","[12, 2, 11, 13, 24, 10]",[12],12,"[24, 11, 13, 10]",[24],24,2.4028
M46,69,51,18,True,No,0,0,True,[3],[3],[3],3,[3],[3],3,2.3
M460,126,108,18,True,No,1,0,True,"[12, 10]","[12, 10]",[12],12,"[12, 10]",[12],12,2.7389
M461,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4257
M462,126,108,18,True,No,1,0,True,"[16, 11]","[16, 11]",[16],16,"[16, 11]",[16],16,2.3619
M463,126,108,18,True,No,0,0,True,[3],[3],[3],3,[3],[3],3,2.4596
M464,126,108,18,True,No,0,0,True,[3],[3],[3],3,[3],[3],3,2.5045
M465,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.2639
M466,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.7099
M467,126,108,18,True,No,0,0,True,"[4, 2, 3, 7, 12, 10]","[4, 2, 3, 7, 12, 10]",[4],4,"[12, 7, 10]",[12],12,2.4915
M468,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.5373
M469,126,108,18,True,Yes,0,0,True,[3],[3],[3],3,[3],[3],3,2.5323
M47,69,51,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3588
M470,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4546
M471,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.3798
M472,126,108,18,True,No,1,0,False,[],[1],[1],1,[1],[1],1,2.4127
M473,126,108,18,True,Maybe,0,0,True,"[3, 5]","[3, 5]",[3],3,"[3, 5]",[3],3,2.1732
M474,126,108,18,True,Yes,1,0,True,[54],[54],[54],54,[54],[54],54,2.233
M475,141,123,18,True,No,1,1,True,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,2.1971
