unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
M483,144,126,18,True,No,1,0,True,add,[4],[4],[4],4,[4],[4],4,1.6087
M484,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6077
M485,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5568
M486,144,126,18,True,No,0,0,True,mul,"[2, 5, 3, 6, 4, 7]","[2, 5, 3, 6, 4, 7]",[2],2,"[6, 5, 4, 7]",[6],6,1.6975
M487,144,126,18,True,No,1,0,True,add,"[5, 8]","[5, 8]",[5],5,"[5, 8]",[5],5,1.6047
M488,144,126,18,True,No,1,0,True,add,"[12, 5, 24, 7, 17, 36]","[12, 5, 24, 7, 17, 36]",[12],12,"[36, 5, 24, 7, 17]",[36],36,1.6805
M489,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 5, 48]","[12, 24, 36, 5, 48]",[12],12,"[48, 36, 5]",[48],48,1.6306
M49,69,51,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.6267
M491,144,126,18,True,No,1,0,True,add,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,1.6446
M490,144,126,18,True,No,1,0,True,add,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,1.8371
M492,144,126,18,True,No,1,0,True,mul,"[12, 5, 7, 17]","[12, 5, 7, 17]",[12],12,"[12, 5, 7, 17]",[12],12,1.6376
M493,144,126,18,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.6945
M494,144,126,18,True,No,0,0,True,mul,"[12, 24, 11, 36, 2, 13]","[12, 24, 11, 36, 2, 13]",[12],12,"[36, 24, 11, 13]",[36],36,1.6636
M495,144,126,18,True,No,1,1,True,mul,"[12, 24, 36, 5, 48]","[12, 24, 36, 5, 48]",[12],12,"[48, 36, 5]",[48],48,1.6486
M496,144,126,18,True,No,1,0,True,add,"[12, 24, 5, 7, 48, 17, 36]","[12, 24, 5, 7, 48, 17, 36]",[12],12,"[48, 5, 7, 17, 36]",[48],48,1.5927
M497,144,126,18,True,No,1,0,True,mul,"[12, 24, 36, 4]","[12, 24, 36, 4]",[12],12,"[36, 24]",[36],36,1.7463
M498,141,123,18,True,No,1,0,True,mul,"[12, 5, 7, 24, 17]","[12, 5, 7, 24, 17]",[12],12,"[24, 5, 7, 17]",[24],24,1.6197
M5,68,50,18,True,Maybe,1,0,False,,[],[1],[1],1,[1],[1],1,1.5718
M499,140,122,18,True,No,1,1,True,mul,"[12, 24, 36, 5, 7]","[12, 24, 36, 5, 7]",[12],12,"[36, 24, 5, 7]",[36],36,1.7723
M50,69,51,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.7463
M500,140,122,18,True,No,1,0,True,mul,"[12, 36, 24]","[12, 36, 24]",[12],12,"[36, 24]",[36],36,1.6626
M502,140,122,18,True,No,0,0,True,add,"[12, 24, 11, 13, 36, 23]","[12, 24, 11, 13, 36, 23]",[12],12,"[36, 24, 11, 13, 23]",[36],36,1.6805
M501,140,122,18,True,No,1,0,True,mul,"[24, 12]","[24, 12]",[24],24,[24],[24],24,1.7403
M503,128,110,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.5818
M505,134,116,18,True,No,0,1,True,add,"[12, 11, 13, 2, 24]","[12, 11, 13, 2, 24]",[12],12,"[24, 11, 13]",[24],24,1.6346
M506,144,126,18,True,No,0,0,True,add,"[12, 11, 13, 2, 24, 10, 23]","[12, 11, 13, 2, 24, 10, 23]",[12],12,"[24, 11, 13, 10, 23]",[24],24,1.6157
M504,134,116,18,True,No,1,0,True,mul,"[12, 11, 24]","[12, 11, 24]",[12],12,"[24, 11]",[24],24,1.9029
M507,144,126,18,True,No,0,0,True,add,"[12, 2, 11, 13, 10]","[12, 2, 11, 13, 10]",[12],12,"[12, 11, 13, 10]",[12],12,1.6416
M508,144,126,18,True,No,1,0,True,add,"[12, 24, 36, 48]","[12, 24, 36, 48]",[12],12,"[48, 36]",[48],48,1.7912
M51,69,51,18,True,Yes,1,0,False,,[],[1],[1],1,[1],[1],1,1.6366
M509,144,126,18,True,No,1,0,True,add,"[12, 24]","[12, 24]",[12],12,[24],[24],24,1.6805
M510,144,126,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,1.6516
M511,144,126,18,True,No,0,0,True,add,"[12, 11, 2, 13, 24]","[12, 11, 2, 13, 24]",[12],12,"[24, 11, 13]",[24],24,1.7942
M513,144,126,18,True,No,1,0,True,mul,"[12, 24]","[12, 24]",[12],12,[24],[24],24,1.6486
M512,144,126,18,True,No,1,0,True,mul,"[12, 24, 3, 36]","[12, 24, 3, 36]",[12],12,"[36, 24]",[36],36,1.6705
M514,144,126,18,True,No,1,0,True,add,"[12, 5, 7, 24]","[12, 5, 7, 24]",[12],12,"[24, 5, 7]",[24],24,1.6496
M515,144,126,18,True,No,1,0,True,add,[12],[12],[12],12,[12],[12],12,1.6516
M516,144,126,18,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.6466
M517,144,126,18,True,No,1,0,True,add,[12],[12],[12],12,[12],[12],12,1.8112
M518,133,115,18,True,No,1,0,True,mul,[12],[12],[12],12,[12],[12],12,1.6915
M52,69,51,18,True,Yes,0,0,False,,[],[1],[1],1,[1],[1],1,1.6047
