unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
O32,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8281
O30,79,71,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9109
O31,78,70,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.9079
O33,73,65,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,1.8132
O34,79,71,8,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,1.9139
O36,79,71,8,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,1.9947
O38,79,71,8,True,No,0,0,True,add,[2],[2],[2],2,[2],[2],2,1.8959
O37,79,71,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.0146
O35,79,71,8,True,No,1,0,True,add,[7],[7],[7],7,[7],[7],7,2.1612
O39,79,71,8,True,No,1,0,True,mul,[7],[7],[7],7,[7],[7],7,2.0984
O4,104,96,8,True,No,0,0,True,mul,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[2],2,"[6, 4, 5]",[6],6,2.1014
O40,79,71,8,True,No,1,0,True,add,[7],[7],[7],7,[7],[7],7,1.887
O41,79,71,8,True,No,1,0,True,add,[14],[14],[14],14,[14],[14],14,1.9418
O42,79,71,8,True,No,0,0,True,add,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,1.8451
O44,79,71,8,True,No,0,1,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,1.9109
O45,79,71,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,1.888
O43,79,71,8,True,No,0,2,True,mul,[2],[2],[2],2,[2],[2],2,2.0016
O47,76,68,8,True,No,0,2,True,add,[2],[2],[2],2,[2],[2],2,1.8481
O46,79,71,8,True,No,1,0,True,add,"[14, 21]","[14, 21]",[14],14,"[14, 21]",[14],14,1.9438
O48,76,68,8,True,No,0,0,True,add,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,1.8919
O49,76,68,8,True,No,0,0,True,add,[2],[2],[2],2,[2],[2],2,1.9618
O5,104,96,8,True,No,0,2,True,add,"[2, 3, 4, 5]","[2, 3, 4, 5]",[2],2,"[4, 3, 5]",[4],4,1.8999
