unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Q567,49,41,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,3.0548
Q57,45,37,8,True,No,0,1,True,mul,[4],[4],[4],4,[4],[4],4,2.8604
Q568,49,41,8,True,No,2,1,True,mul,"[4, 2]","[4, 2]",[4],4,[4],[4],4,3.0818
Q569,49,41,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,3.0419
Q570,52,44,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.7806
Q571,49,41,8,True,No,1,1,True,mul,[4],[4],[4],4,[4],[4],4,3.1137
Q572,49,41,8,True,No,2,1,True,mul,"[4, 2]","[4, 2]",[4],4,[4],[4],4,2.7118
Q573,49,41,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.5821
Q577,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.1981
Q574,52,44,8,True,No,2,0,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.6389
Q578,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.4634
Q576,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.6499
Q579,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.2959
Q575,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.8544
Q58,45,37,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4574
Q580,52,44,8,True,No,0,2,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,3.1047
Q581,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.3328
Q584,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.234
Q582,52,44,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.6369
Q583,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4345
Q586,53,45,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.2919
Q585,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4764
Q587,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2819
Q588,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4435
Q589,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2041
Q590,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3038
Q59,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5372
Q591,53,45,8,True,No,2,0,False,,[],[1],[1],1,[1],[1],1,2.4145
Q592,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4165
Q593,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.8953
Q594,53,45,8,True,No,1,0,True,mul,[2],[2],[2],2,[2],[2],2,2.8254
Q595,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4126
Q597,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3148
Q598,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3697
Q596,53,45,8,True,No,1,1,True,mul,[3],[3],[3],3,[3],[3],3,3.1336
Q599,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4913
Q6,44,36,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.4824
Q60,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.2929
Q600,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7766
Q601,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6838
Q602,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5552
Q603,53,45,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.4425
Q606,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4026
Q605,52,44,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4873
Q604,52,44,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.615
Q607,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7267
Q608,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.261
Q609,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5173
Q61,43,35,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6379
Q610,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5502
Q612,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5711
Q611,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.7008
Q613,53,45,8,True,No,0,0,True,mul,[2],[2],[2],2,[2],[2],2,2.8693
Q614,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4305
Q615,53,45,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.5661
